#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 06 25 20 20 204  4.2  4.9 99.00 99.00 99.00 999 1012.8  16.7  14.8 999.0 99.0 99.00 
2023 06 25 20 30 201  4.1  5.2 99.00 99.00 99.00 999 1012.7  16.6  14.8 999.0 99.0 99.00 
2023 06 25 20 40 200  4.7  5.6  1.48  7.69  5.92 209 1012.8  16.6  14.7 999.0 99.0 99.00 
2023 06 25 20 50 204  4.5  5.4 99.00 99.00 99.00 999 1012.9  16.6  14.7 999.0 99.0 99.00 
2023 06 25 21 00 210  4.4  5.4 99.00 99.00 99.00 999 1012.9  16.5  14.7 999.0 99.0 99.00 
2023 06 25 21 10 208  4.1  5.0  1.47  7.69  5.91 202 1012.9  16.4  14.7 999.0 99.0 99.00 
2023 06 25 21 20 209  4.4  5.6 99.00 99.00 99.00 999 1012.8  16.7  14.7 999.0 99.0 99.00 
2023 06 25 21 30 201  4.1  5.2 99.00 99.00 99.00 999 1012.8  16.6  14.6 999.0 99.0 99.00 
2023 06 25 21 40 194  3.6  4.4  1.49  8.33  5.97 213 1012.7  16.3  14.6 999.0 99.0 99.00 
2023 06 25 21 50 192  3.6  4.4 99.00 99.00 99.00 999 1012.7  16.3  14.6 999.0 99.0 99.00 
2023 06 25 22 00 191  3.4  4.4 99.00 99.00 99.00 999 1012.8  16.3  14.5 999.0 99.0 99.00 
2023 06 25 22 10 190  3.4  4.3  1.57  8.33  6.08 212 1012.9  16.1  14.5 999.0 99.0 99.00 
2023 06 25 22 20 193  3.5  4.4 99.00 99.00 99.00 999 1012.9  16.2  14.5 999.0 99.0 99.00 
2023 06 25 22 30 191  3.5  4.2 99.00 99.00 99.00 999 1013.0  16.2  14.4 999.0 99.0 99.00 
2023 06 25 22 40 185  3.0  3.9  1.47  7.69  6.05 207 1012.9  16.2  14.4 999.0 99.0 99.00 
2023 06 25 22 50 189  2.7  3.5 99.00 99.00 99.00 999 1012.9  16.2  14.4 999.0 99.0 99.00 
2023 06 25 23 00 191  2.8  3.7 99.00 99.00 99.00 999 1013.0  16.5  14.3 999.0 99.0 99.00 
2023 06 25 23 10 176  2.4  3.2  1.56  7.69  6.29 206 1012.7  16.2  14.4 999.0 99.0 99.00 
2023 06 25 23 20 177  3.0  4.0 99.00 99.00 99.00 999 1012.6  16.3  14.3 999.0 99.0 99.00 
2023 06 25 23 30 171  3.1  4.1 99.00 99.00 99.00 999 1012.8  16.2  14.3 999.0 99.0 99.00 
2023 06 25 23 40 174  3.3  4.3  1.51  8.33  6.32 214 1012.8  16.2  14.4 999.0 99.0 99.00 
2023 06 25 23 50 175  3.3  4.2 99.00 99.00 99.00 999 1012.9  16.2  14.4 999.0 99.0 99.00 
2023 06 26 00 00 174  3.8  5.0 99.00 99.00 99.00 999 1012.6  16.3  14.4 999.0 99.0 99.00 
2023 06 26 00 10 176  4.8  5.8 99.00 99.00 99.00 999 1012.8  16.2  14.4 999.0 99.0 99.00 
2023 06 26 00 20 999 99.0 99.0 99.00 99.00 99.00 999 1012.8 999.0  14.4 999.0 99.0 99.00 
2023 06 26 00 30 184  4.4  5.2 99.00 99.00 99.00 999 1012.7  16.3  14.4 999.0 99.0 99.00 
2023 06 26 00 40 183  4.1  5.0 99.00 99.00 99.00 999 1012.9  16.2  14.3 999.0 99.0 99.00 
2023 06 26 00 50 185  3.8  4.8 99.00 99.00 99.00 999 1012.9  16.2  14.2 999.0 99.0 99.00 
2023 06 26 01 00 189  3.9  5.0 99.00 99.00 99.00 999 1013.0  16.3  14.0 999.0 99.0 99.00 
2023 06 26 01 10 187  4.2  5.2 99.00 99.00 99.00 999 1012.9  16.4  13.9 999.0 99.0 99.00 
2023 06 26 01 20 183  4.1  5.0 99.00 99.00 99.00 999 1012.9  16.4  13.8 999.0 99.0 99.00 
2023 06 26 01 30 186  4.3  5.8 99.00 99.00 99.00 999 1012.9  16.3  13.6 999.0 99.0 99.00 
2023 06 26 01 40 189  4.9  6.0 99.00 99.00 99.00 999 1013.0  16.5  13.2 999.0 99.0 99.00 
2023 06 26 01 50 193  4.9  5.9  1.57  8.33  6.54 202 1012.9  16.5  13.0 999.0 99.0 99.00 
2023 06 26 02 00 194  4.9  6.0 99.00 99.00 99.00 999 1012.9  16.5  13.0 999.0 99.0 99.00 
2023 06 26 02 10 197  4.7  5.8 99.00 99.00 99.00 999 1012.9  16.3  12.9 999.0 99.0 99.00 
2023 06 26 02 20 200  4.6  5.5 99.00 99.00 99.00 999 1013.1  16.1  12.9 999.0 99.0 99.00 
2023 06 26 02 30 202  4.4  5.4 99.00 99.00 99.00 999 1013.0  16.0  12.9 999.0 99.0 99.00 
2023 06 26 02 40 210  4.5  5.5 99.00 99.00 99.00 999 1013.1  15.9  12.9 999.0 99.0 99.00 
2023 06 26 02 50 212  4.7  5.6  1.53  7.69  6.51 193 1013.1  15.8  12.9 999.0 99.0 99.00 
2023 06 26 03 00 211  4.5  5.4 99.00 99.00 99.00 999 1013.2  15.7  12.9 999.0 99.0 99.00 
2023 06 26 03 10 211  4.4  5.4 99.00 99.00 99.00 999 1013.2  15.7  13.0 999.0 99.0 99.00 
2023 06 26 03 20 212  4.6  5.7 99.00 99.00 99.00 999 1013.1  15.8  13.1 999.0 99.0 99.00 
2023 06 26 03 30 210  4.9  6.1 99.00 99.00 99.00 999 1013.1  15.8  13.1 999.0 99.0 99.00 
2023 06 26 03 40 211  5.2  6.8 99.00 99.00 99.00 999 1012.9  16.0  13.1 999.0 99.0 99.00 
2023 06 26 03 50 212  5.6  6.8  1.54  8.33  6.53 209 1012.9  16.1  13.1 999.0 99.0 99.00 
2023 06 26 04 00 213  5.1  6.5 99.00 99.00 99.00 999 1012.8  15.9  13.1 999.0 99.0 99.00 
2023 06 26 04 10 214  5.0  6.1 99.00 99.00 99.00 999 1012.7  15.8  13.1 999.0 99.0 99.00 
2023 06 26 04 20 214  5.1  6.3 99.00 99.00 99.00 999 1012.6  15.8  12.9 999.0 99.0 99.00 
2023 06 26 04 30 216  4.7  5.5 99.00 99.00 99.00 999 1012.6  15.7  12.9 999.0 99.0 99.00 
2023 06 26 04 40 216  4.4  5.5 99.00 99.00 99.00 999 1012.5  15.7  12.8 999.0 99.0 99.00 
2023 06 26 04 50 215  4.3  5.4  1.58  8.33  6.34 202 1012.6  15.6  12.8 999.0 99.0 99.00 
2023 06 26 05 00 214  4.3  5.1 99.00 99.00 99.00 999 1012.6  15.6  12.8 999.0 99.0 99.00 
2023 06 26 05 10 217  4.5  5.5 99.00 99.00 99.00 999 1012.5  15.8  12.8 999.0 99.0 99.00 
2023 06 26 05 20 214  4.9  5.9 99.00 99.00 99.00 999 1012.6  15.8  12.8 999.0 99.0 99.00 
2023 06 26 05 30 213  4.7  5.8 99.00 99.00 99.00 999 1012.6  15.7  12.8 999.0 99.0 99.00 
2023 06 26 05 40 206  5.1  6.1 99.00 99.00 99.00 999 1012.6  15.8  12.9 999.0 99.0 99.00 
2023 06 26 05 50 202  5.4  6.6  1.59  7.69  6.10 189 1012.6  15.9  12.9 999.0 99.0 99.00 
2023 06 26 06 00 195  5.0  6.1 99.00 99.00 99.00 999 1012.6  15.8  13.0 999.0 99.0 99.00 
2023 06 26 06 10 196  5.2  6.1 99.00 99.00 99.00 999 1012.6  16.0  13.1 999.0 99.0 99.00 
2023 06 26 06 20 194  5.2  6.1 99.00 99.00 99.00 999 1012.6  16.0  13.4 999.0 99.0 99.00 
2023 06 26 06 30 193  4.9  5.8 99.00 99.00 99.00 999 1012.6  16.1  13.5 999.0 99.0 99.00 
2023 06 26 06 40 193  4.8  5.7 99.00 99.00 99.00 999 1012.6  16.2  13.7 999.0 99.0 99.00 
2023 06 26 06 50 193  4.6  5.5  1.51  7.69  6.02 190 1012.6  16.3  13.8 999.0 99.0 99.00 
2023 06 26 07 00 188  4.3  5.0 99.00 99.00 99.00 999 1012.7  16.2  13.8 999.0 99.0 99.00 
2023 06 26 07 10 184  4.5  5.5 99.00 99.00 99.00 999 1012.8  16.3  13.8 999.0 99.0 99.00 
2023 06 26 07 20 183  4.7  6.1 99.00 99.00 99.00 999 1012.7  16.4  13.8 999.0 99.0 99.00 
2023 06 26 07 30 180  5.1  6.0 99.00 99.00 99.00 999 1012.7  16.4  13.9 999.0 99.0 99.00 
2023 06 26 07 40 180  4.5  5.5 99.00 99.00 99.00 999 1012.8  16.3  13.9 999.0 99.0 99.00 
2023 06 26 07 50 178  3.9  4.7  1.44  7.69  5.99 205 1012.9  16.2  13.9 999.0 99.0 99.00 
2023 06 26 08 00 163  3.8  4.7 99.00 99.00 99.00 999 1012.8  16.3  13.9 999.0 99.0 99.00 
2023 06 26 08 10 164  3.6  4.9 99.00 99.00 99.00 999 1012.5  16.5  13.9 999.0 99.0 99.00 
2023 06 26 08 20 170  3.9  4.8 99.00 99.00 99.00 999 1012.6  16.7  13.9 999.0 99.0 99.00 
2023 06 26 08 30 172  3.7  4.6 99.00 99.00 99.00 999 1012.6  16.7  13.9 999.0 99.0 99.00 
2023 06 26 08 40 177  3.8  4.6 99.00 99.00 99.00 999 1012.7  16.6  14.0 999.0 99.0 99.00 
2023 06 26 08 50 180  4.2  5.1  1.53  7.69  6.07 202 1012.6  16.6  14.0 999.0 99.0 99.00 
2023 06 26 09 00 172  4.3  5.3 99.00 99.00 99.00 999 1012.6  16.5  14.0 999.0 99.0 99.00 
2023 06 26 09 10 167  3.6  4.6 99.00 99.00 99.00 999 1012.6  16.3  14.0 999.0 99.0 99.00 
2023 06 26 09 20 154  3.3  3.9 99.00 99.00 99.00 999 1012.6  16.2  14.1 999.0 99.0 99.00 
2023 06 26 09 30 154  3.2  3.8 99.00 99.00 99.00 999 1012.4  16.3  14.1 999.0 99.0 99.00 
2023 06 26 09 40 159  3.5  4.8 99.00 99.00 99.00 999 1012.6  16.6  14.1 999.0 99.0 99.00 
2023 06 26 09 50 174  3.9  5.0  1.54  7.69  6.16 194 1012.6  16.9  14.1 999.0 99.0 99.00 
2023 06 26 10 00 182  4.6  6.3 99.00 99.00 99.00 999 1012.7  16.5  14.1 999.0 99.0 99.00 
2023 06 26 10 10 180  5.3  6.3 99.00 99.00 99.00 999 1012.8  16.5  14.1 999.0 99.0 99.00 
2023 06 26 10 20 181  5.2  6.0 99.00 99.00 99.00 999 1012.7  16.7  14.1 999.0 99.0 99.00 
2023 06 26 10 30 185  5.8  7.0 99.00 99.00 99.00 999 1012.9  16.8  14.1 999.0 99.0 99.00 
2023 06 26 10 40 187  6.0  7.1 99.00 99.00 99.00 999 1012.9  16.8  14.1 999.0 99.0 99.00 
2023 06 26 10 50 193  6.0  7.5  1.52  8.33  6.04 214 1012.9  16.9  14.0 999.0 99.0 99.00 
2023 06 26 11 00 184  5.8  7.0 99.00 99.00 99.00 999 1013.0  16.9  14.0 999.0 99.0 99.00 
2023 06 26 11 10 177  5.7  6.7 99.00 99.00 99.00 999 1013.1  16.8  14.0 999.0 99.0 99.00 
2023 06 26 11 20 179  5.5  7.1 99.00 99.00 99.00 999 1013.2  16.7  14.0 999.0 99.0 99.00 
2023 06 26 11 30 179  6.6  9.0 99.00 99.00 99.00 999 1013.2  16.9  14.0 999.0 99.0 99.00 
2023 06 26 11 40 183  6.6  8.5 99.00 99.00 99.00 999 1013.2  17.1  14.0 999.0 99.0 99.00 
2023 06 26 11 50 188  5.7  6.8  1.64  7.69  6.04 210 1013.2  16.9  14.0 999.0 99.0 99.00 
2023 06 26 12 00 190  6.4  7.6 99.00 99.00 99.00 999 1013.1  17.0  14.0 999.0 99.0 99.00 
2023 06 26 12 10 187  5.7  7.2 99.00 99.00 99.00 999 1013.1  16.9  14.0 999.0 99.0 99.00 
2023 06 26 12 20 190  5.3  6.4 99.00 99.00 99.00 999 1013.4  16.6  14.0 999.0 99.0 99.00 
2023 06 26 12 30 192  5.8  6.8 99.00 99.00 99.00 999 1013.3  16.5  14.0 999.0 99.0 99.00 
2023 06 26 12 40 194  6.0  7.4 99.00 99.00 99.00 999 1013.5  16.6  14.0 999.0 99.0 99.00 
2023 06 26 12 50 192  6.0  7.2  1.77  7.69  6.11 196 1013.5  16.8  14.0 999.0 99.0 99.00 
2023 06 26 13 00 190  5.8  7.0 99.00 99.00 99.00 999 1013.4  16.8  14.0 999.0 99.0 99.00 
2023 06 26 13 10 196  5.7  6.9 99.00 99.00 99.00 999 1013.5  16.8  14.0 999.0 99.0 99.00 
2023 06 26 13 20 188  5.6  6.8 99.00 99.00 99.00 999 1013.4  16.6  13.9 999.0 99.0 99.00 
2023 06 26 13 30 188  5.6  7.4 99.00 99.00 99.00 999 1013.5  16.7  13.9 999.0 99.0 99.00 
2023 06 26 13 40 187  5.3  6.4 99.00 99.00 99.00 999 1013.5  16.5  13.9 999.0 99.0 99.00 
2023 06 26 13 50 190  5.5  6.5  1.63  8.33  6.05 205 1013.5  16.6  14.0 999.0 99.0 99.00 
2023 06 26 14 00 190  5.4  6.4 99.00 99.00 99.00 999 1013.6  16.6  14.0 999.0 99.0 99.00 
2023 06 26 14 10 190  5.9  7.2  1.62  8.33  5.93 198 1013.7  16.6  14.0 999.0 99.0 99.00 
2023 06 26 14 20 188  5.5  6.9 99.00 99.00 99.00 999 1013.7  16.5  14.0 999.0 99.0 99.00 
2023 06 26 14 30 184  5.7  6.8 99.00 99.00 99.00 999 1013.7  16.5  14.0 999.0 99.0 99.00 
2023 06 26 14 40 183  6.0  7.7  1.77  7.69  6.17 193 1013.7  16.8  14.0 999.0 99.0 99.00 
2023 06 26 14 50 187  5.5  6.9 99.00 99.00 99.00 999 1013.7  16.8  14.0 999.0 99.0 99.00 
2023 06 26 15 00 184  4.7  5.9 99.00 99.00 99.00 999 1013.7  16.6  14.0 999.0 99.0 99.00 
2023 06 26 15 10 185  4.1  5.3  1.67  7.69  6.03 202 1013.7  16.4  14.0 999.0 99.0 99.00 
2023 06 26 15 20 200  4.1  5.0 99.00 99.00 99.00 999 1013.7  16.4  14.0 999.0 99.0 99.00 
2023 06 26 15 30 204  3.7  4.7 99.00 99.00 99.00 999 1013.8  16.4  14.0 999.0 99.0 99.00 
2023 06 26 15 40 199  3.5  4.4  1.50  7.69  5.70 195 1013.7  16.4  14.1 999.0 99.0 99.00 
2023 06 26 15 50 188  3.7  4.8 99.00 99.00 99.00 999 1013.6  16.3  14.1 999.0 99.0 99.00 
2023 06 26 16 00 182  3.9  4.5 99.00 99.00 99.00 999 1013.6  16.2  14.2 999.0 99.0 99.00 
2023 06 26 16 10 181  4.1  5.3  1.56  7.69  5.88 199 1013.5  16.4  14.2 999.0 99.0 99.00 
2023 06 26 16 20 177  4.4  5.4 99.00 99.00 99.00 999 1013.6  16.5  14.2 999.0 99.0 99.00 
2023 06 26 16 30 184  5.2  6.3 99.00 99.00 99.00 999 1013.6  16.7  14.2 999.0 99.0 99.00 
2023 06 26 16 40 190  5.2  6.3  1.58  7.69  5.92 195 1013.5  16.8  14.2 999.0 99.0 99.00 
2023 06 26 16 50 187  5.1  6.0 99.00 99.00 99.00 999 1013.6  16.7  14.3 999.0 99.0 99.00 
2023 06 26 17 00 190  5.0  6.3 99.00 99.00 99.00 999 1013.8  16.7  14.4 999.0 99.0 99.00 
2023 06 26 17 10 185  5.3  6.6  1.55  8.33  5.86 209 1013.7  16.9  14.4 999.0 99.0 99.00 
2023 06 26 17 20 184  5.1  6.1 99.00 99.00 99.00 999 1013.8  16.8  14.5 999.0 99.0 99.00 
2023 06 26 17 30 184  4.9  5.8 99.00 99.00 99.00 999 1013.7  16.7  14.6 999.0 99.0 99.00 
2023 06 26 17 40 182  4.8  5.6  1.60  7.69  5.92 203 1013.9  16.6  14.7 999.0 99.0 99.00 
2023 06 26 17 50 184  4.9  5.8 99.00 99.00 99.00 999 1013.9  16.6  14.8 999.0 99.0 99.00 
2023 06 26 18 00 181  4.7  5.6 99.00 99.00 99.00 999 1013.8  16.7  14.9 999.0 99.0 99.00 
2023 06 26 18 10 181  4.5  5.4  1.52  7.69  5.79 192 1013.7  16.8  14.9 999.0 99.0 99.00 
2023 06 26 18 20 183  4.4  5.1 99.00 99.00 99.00 999 1013.9  16.8  15.0 999.0 99.0 99.00 
2023 06 26 18 30 183  4.7  5.8 99.00 99.00 99.00 999 1013.9  16.8  15.0 999.0 99.0 99.00 
2023 06 26 18 40 185  5.1  6.2  1.59  7.69  6.16 206 1013.8  16.9  15.1 999.0 99.0 99.00 
2023 06 26 18 50 184  4.7  5.5 99.00 99.00 99.00 999 1013.8  17.0  15.0 999.0 99.0 99.00 
2023 06 26 19 00 190  4.3  5.5 99.00 99.00 99.00 999 1013.8  17.1  15.1 999.0 99.0 99.00 
2023 06 26 19 10 187  4.7  6.1  1.53  7.14  5.96 203 1013.6  17.1  15.1 999.0 99.0 99.00 
2023 06 26 19 20 183  5.2  6.1 99.00 99.00 99.00 999 1013.6  17.1  15.1 999.0 99.0 99.00 
2023 06 26 19 30 181  5.1  6.2 99.00 99.00 99.00 999 1013.6  17.1  15.1 999.0 99.0 99.00 
2023 06 26 19 40 179  4.9  5.9  1.48  8.33  5.98 210 1013.7  17.1  15.1 999.0 99.0 99.00 
2023 06 26 19 50 180  4.5  5.6 99.00 99.00 99.00 999 1013.7  17.1  15.1 999.0 99.0 99.00 
2023 06 26 20 00 178  4.1  5.0 99.00 99.00 99.00 999 1013.7  17.0  15.2 999.0 99.0 99.00 
2023 06 26 20 10 183  4.5  6.4  1.63  7.69  6.39 210 1013.7  17.3  15.2 999.0 99.0 99.00 
2023 06 26 20 20 188  4.6  5.5 99.00 99.00 99.00 999 1013.8  17.4  15.2 999.0 99.0 99.00 
2023 06 26 20 30 185  4.1  5.1 99.00 99.00 99.00 999 1013.9  17.3  15.2 999.0 99.0 99.00 
2023 06 26 20 40 196  3.8  4.6  1.65  8.33  6.20 205 1013.9  17.2  15.2 999.0 99.0 99.00 
2023 06 26 20 50 191  3.4  4.0 99.00 99.00 99.00 999 1014.0  17.1  15.2 999.0 99.0 99.00 
2023 06 26 21 00 181  3.5  4.2 99.00 99.00 99.00 999 1013.9  16.9  15.3 999.0 99.0 99.00 
2023 06 26 21 10 165  3.7  4.6  1.47  9.09  6.21 196 1013.7  16.9  15.3 999.0 99.0 99.00 
2023 06 26 21 20 160  3.9  4.9 99.00 99.00 99.00 999 1013.5  16.9  15.3 999.0 99.0 99.00 
2023 06 26 21 30 171  3.6  4.3 99.00 99.00 99.00 999 1013.7  16.9  15.3 999.0 99.0 99.00 
2023 06 26 21 40 168  3.3  4.0  1.49  8.33  6.21 203 1013.8  16.8  15.2 999.0 99.0 99.00 
2023 06 26 21 50 159  3.4  4.4 99.00 99.00 99.00 999 1013.9  16.9  15.2 999.0 99.0 99.00 
2023 06 26 22 00 165  4.0  5.2 99.00 99.00 99.00 999 1014.0  17.1  15.3 999.0 99.0 99.00 
2023 06 26 22 10 171  4.3  5.1  1.73  8.33  6.53 211 1014.0  17.1  15.2 999.0 99.0 99.00 
2023 06 26 22 20 173  4.2  5.2 99.00 99.00 99.00 999 1013.9  17.1  15.2 999.0 99.0 99.00 
2023 06 26 22 30 170  4.3  5.4 99.00 99.00 99.00 999 1013.9  17.0  15.2 999.0 99.0 99.00 
2023 06 26 22 40 173  4.9  6.1  1.55  6.67  6.39 190 1014.0  17.0  15.1 999.0 99.0 99.00 
2023 06 26 22 50 177  5.2  6.6 99.00 99.00 99.00 999 1013.9  17.1  15.1 999.0 99.0 99.00 
2023 06 26 23 00 181  4.7  6.1 99.00 99.00 99.00 999 1013.9  17.4  15.0 999.0 99.0 99.00 
2023 06 26 23 10 181  3.7  4.5  1.64  8.33  6.53 203 1013.9  17.2  15.0 999.0 99.0 99.00 
2023 06 26 23 20 175  3.6  4.7 99.00 99.00 99.00 999 1014.0  17.1  15.0 999.0 99.0 99.00 
2023 06 26 23 30 174  3.9  5.0 99.00 99.00 99.00 999 1013.9  17.0  15.0 999.0 99.0 99.00 
2023 06 26 23 40 173  4.5  5.5  1.80  8.33  6.80 211 1014.0  17.0  14.9 999.0 99.0 99.00 
2023 06 26 23 50 174  3.9  5.1 99.00 99.00 99.00 999 1014.0  17.0  14.9 999.0 99.0 99.00 
2023 06 27 00 00 166  3.9  4.8 99.00 99.00 99.00 999 1014.0  17.0  14.9 999.0 99.0 99.00 
2023 06 27 00 10 172  4.4  6.6  1.79  8.33  6.70 209 1014.1  17.0  14.9 999.0 99.0 99.00 
2023 06 27 00 20 174  5.1  6.5 99.00 99.00 99.00 999 1014.2  17.1  14.9 999.0 99.0 99.00 
2023 06 27 00 30 176  4.8  5.7 99.00 99.00 99.00 999 1014.2  17.0  14.9 999.0 99.0 99.00 
2023 06 27 00 40 173  4.5  5.4  1.74  7.69  6.48 200 1014.3  17.0  14.8 999.0 99.0 99.00 
2023 06 27 00 50 177  4.3  5.4 99.00 99.00 99.00 999 1014.3  17.0  14.8 999.0 99.0 99.00 
2023 06 27 01 00 184  4.5  5.6 99.00 99.00 99.00 999 1014.5  17.0  14.8 999.0 99.0 99.00 
2023 06 27 01 10 193  5.0  6.3  1.77  8.33  6.63 212 1014.6  17.7  14.8 999.0 99.0 99.00 
2023 06 27 01 20 187  4.5  5.6 99.00 99.00 99.00 999 1014.8  17.3  14.7 999.0 99.0 99.00 
2023 06 27 01 30 189  4.6  5.8 99.00 99.00 99.00 999 1015.0  17.2  14.7 999.0 99.0 99.00 
2023 06 27 01 40 189  4.5  5.7  1.76  7.69  6.54 199 1015.0  17.1  14.6 999.0 99.0 99.00 
2023 06 27 01 50 179  4.4  5.4 99.00 99.00 99.00 999 1015.0  17.1  14.5 999.0 99.0 99.00 
2023 06 27 02 00 186  4.7  6.1 99.00 99.00 99.00 999 1015.0  17.0  14.4 999.0 99.0 99.00 
2023 06 27 02 10 186  4.4  5.5  1.67  8.33  6.49 192 1014.9  17.2  14.4 999.0 99.0 99.00 
2023 06 27 02 20 186  4.1  4.8 99.00 99.00 99.00 999 1015.0  17.0  14.3 999.0 99.0 99.00 
2023 06 27 02 30 191  4.1  5.2 99.00 99.00 99.00 999 1015.1  16.8  14.3 999.0 99.0 99.00 
2023 06 27 02 40 191  4.0  5.2  1.93  8.33  6.62 218 1015.0  16.7  14.3 999.0 99.0 99.00 
2023 06 27 02 50 197  4.3  6.3 99.00 99.00 99.00 999 1014.9  16.9  14.3 999.0 99.0 99.00 
2023 06 27 03 00 196  4.1  5.3 99.00 99.00 99.00 999 1014.9  16.8  14.3 999.0 99.0 99.00 
2023 06 27 03 10 194  4.0  5.2  1.65  8.33  6.35 201 1014.9  16.8  14.3 999.0 99.0 99.00 
2023 06 27 03 20 195  4.5  5.7 99.00 99.00 99.00 999 1014.8  16.8  14.3 999.0 99.0 99.00 
2023 06 27 03 30 190  5.3  6.3 99.00 99.00 99.00 999 1014.6  16.9  14.3 999.0 99.0 99.00 
2023 06 27 03 40 191  5.4  7.0  1.64  8.33  6.35 197 1014.6  16.9  14.3 999.0 99.0 99.00 
2023 06 27 03 50 194  5.9  7.2 99.00 99.00 99.00 999 1014.7  17.0  14.3 999.0 99.0 99.00 
2023 06 27 04 00 195  5.9  7.0 99.00 99.00 99.00 999 1014.8  17.1  14.4 999.0 99.0 99.00 
2023 06 27 04 10 195  5.6  6.9  1.60  8.33  6.17 207 1014.7  17.2  14.4 999.0 99.0 99.00 
2023 06 27 04 20 198  5.5  6.8 99.00 99.00 99.00 999 1014.6  17.3  14.5 999.0 99.0 99.00 
2023 06 27 04 30 194  5.5  6.4 99.00 99.00 99.00 999 1014.5  17.3  14.5 999.0 99.0 99.00 
2023 06 27 04 40 189  5.3  6.9  1.77  7.69  6.33 199 1014.5  17.2  14.5 999.0 99.0 99.00 
2023 06 27 04 50 193  5.7  7.2 99.00 99.00 99.00 999 1014.4  17.4  14.6 999.0 99.0 99.00 
2023 06 27 05 00 187  5.3  6.8 99.00 99.00 99.00 999 1014.3  17.3  14.6 999.0 99.0 99.00 
2023 06 27 05 10 182  4.9  6.0  1.69  8.33  6.18 204 1014.3  17.3  14.6 999.0 99.0 99.00 
2023 06 27 05 20 180  4.6  5.6 99.00 99.00 99.00 999 1014.3  17.2  14.8 999.0 99.0 99.00 
2023 06 27 05 30 178  4.4  5.4 99.00 99.00 99.00 999 1014.3  17.1  14.9 999.0 99.0 99.00 
2023 06 27 05 40 175  4.6  5.5  1.55  8.33  6.05 198 1014.2  17.2  14.9 999.0 99.0 99.00 
2023 06 27 05 50 175  5.2  6.4 99.00 99.00 99.00 999 1014.4  17.2  14.8 999.0 99.0 99.00 
2023 06 27 06 00 172  5.0  5.9 99.00 99.00 99.00 999 1014.4  17.0 999.0 999.0 99.0 99.00 
2023 06 27 06 10 164  5.1  6.1  1.64  8.33  6.29 190 1014.5  16.8  14.7 999.0 99.0 99.00 
2023 06 27 06 20 164  5.6  7.0 99.00 99.00 99.00 999 1014.5  16.8  14.7 999.0 99.0 99.00 
2023 06 27 06 30 170  5.8  6.9 99.00 99.00 99.00 999 1014.4  17.1  14.6 999.0 99.0 99.00 
2023 06 27 06 40 171  6.0  7.5  1.61  7.69  5.98 202 1014.3  17.3  14.6 999.0 99.0 99.00 
2023 06 27 06 50 174  6.4  7.5 99.00 99.00 99.00 999 1014.2  17.4  14.6 999.0 99.0 99.00 
2023 06 27 07 00 171  6.0  7.0 99.00 99.00 99.00 999 1014.1  17.3  14.6 999.0 99.0 99.00 
2023 06 27 07 10 167  5.6  6.8  1.55  8.33  5.93 204 1013.9  17.1  14.6 999.0 99.0 99.00 
2023 06 27 07 20 162  5.4  6.1 99.00 99.00 99.00 999 1013.9  17.0  14.7 999.0 99.0 99.00 
2023 06 27 07 30 162  5.5  6.6 99.00 99.00 99.00 999 1014.0  16.9  14.6 999.0 99.0 99.00 
2023 06 27 07 40 163  5.7  6.8  1.56  8.33  5.87 199 1013.9  16.9  14.7 999.0 99.0 99.00 
2023 06 27 07 50 161  6.0  7.2 99.00 99.00 99.00 999 1013.8  17.2  14.6 999.0 99.0 99.00 
2023 06 27 08 00 159  6.3  7.6 99.00 99.00 99.00 999 1013.7  17.2  14.5 999.0 99.0 99.00 
2023 06 27 08 10 162  6.5  7.5  1.44  8.33  5.95 201 1013.7  17.3  14.3 999.0 99.0 99.00 
2023 06 27 08 20 160  6.4  7.5 99.00 99.00 99.00 999 1013.9  17.2  14.4 999.0 99.0 99.00 
2023 06 27 08 30 156  6.3  7.5 99.00 99.00 99.00 999 1014.0  16.8  14.4 999.0 99.0 99.00 
2023 06 27 08 40 161  6.9  8.1  1.50  8.33  5.79 214 1014.0  17.1  14.4 999.0 99.0 99.00 
2023 06 27 08 50 165  7.4  8.6 99.00 99.00 99.00 999 1014.0  17.4  14.4 999.0 99.0 99.00 
2023 06 27 09 00 166  7.3  8.5 99.00 99.00 99.00 999 1014.0  17.3  14.5 999.0 99.0 99.00 
2023 06 27 09 10 168  7.1  8.4  1.51  8.33  5.74 207 1014.0  17.2  14.5 999.0 99.0 99.00 
2023 06 27 09 20 166  6.9  7.8 99.00 99.00 99.00 999 1014.3  17.1  14.4 999.0 99.0 99.00 
2023 06 27 09 30 172  8.0  9.6 99.00 99.00 99.00 999 1014.3  17.4  14.5 999.0 99.0 99.00 
2023 06 27 09 40 172  8.9 11.4  1.62  8.33  5.53 213 1014.3  17.6  14.5 999.0 99.0 99.00 
2023 06 27 09 50 175  9.4 12.1 99.00 99.00 99.00 999 1014.3  17.6  14.4 999.0 99.0 99.00 
2023 06 27 10 00 177  8.5 10.2 99.00 99.00 99.00 999 1014.4  17.4  14.4 999.0 99.0 99.00 
